datetime,open,high,low,close
2024-12-21 21:30:00,97221,97306.19,96805.02,96918.91
2024-12-21 21:15:00,97323.04,97359.26,97077.77,97221.01
2024-12-21 21:00:00,97419.53,97551.08,97236.59,97322.72
2024-12-21 20:45:00,97486.3,97540.04,97300.73,97419.35
2024-12-21 20:30:00,97773.24,97773.24,97454.6,97491.29
2024-12-21 20:15:00,97794.74,97998,97584.66,97777.74
2024-12-21 20:00:00,97219.14,97843.57,97165.39,97794.74
2024-12-21 19:45:00,97003.78,97235.97,96882.2,97223.6
2024-12-21 19:30:00,96883.06,97062.44,96775,96999.04
2024-12-21 19:15:00,97100.74,97150.7,96771.12,96883.33
2024-12-21 19:00:00,97367.97,97399.89,96910.01,97100.84
2024-12-21 18:45:00,97470.81,97473.47,97252.98,97367.97
2024-12-21 18:30:00,97509.51,97573.23,97294.48,97470.81
2024-12-21 18:15:00,97390.82,97658.07,97352.42,97509.52
2024-12-21 18:00:00,97547.64,97692.3,97375.87,97400.15
2024-12-21 17:45:00,97402.15,97670.62,97381.75,97560.74
2024-12-21 17:30:00,97418.3,97497.34,97125.14,97400.04
2024-12-21 17:15:00,97371.21,97591.5,97202.54,97410.47
2024-12-21 17:00:00,97251.12,97520.36,97000,97376.49
2024-12-21 16:45:00,97136.28,97453.79,97087.5,97251.16
2024-12-21 16:30:00,97545.41,97604.44,97109.32,97135.93
2024-12-21 16:15:00,97460.16,97679.99,97373.74,97541.53
2024-12-21 16:00:00,97487.39,97494.44,96914.76,97451.11
2024-12-21 15:45:00,97355.15,97691.14,97347.75,97487.39
2024-12-21 15:30:00,97460.87,97560.14,97341.44,97355.15
2024-12-21 15:15:00,97286.91,97549.71,97278.7,97459.21
2024-12-21 15:00:00,97050.52,97419.46,97015.7,97286.91
2024-12-21 14:45:00,97335.56,97605.8,97029.96,97050.52
2024-12-21 14:30:00,97457.71,97634.66,97176.97,97334.16
2024-12-21 14:15:00,97522.9,97718.93,97328.08,97456.48
2024-12-21 14:00:00,97298.64,97606.34,97256.55,97522.9
2024-12-21 13:45:00,97257.41,97434.83,97009.42,97298.64
2024-12-21 13:30:00,96617.78,97370.76,96368,97257.41
2024-12-21 13:15:00,97376.84,97399.07,96507.2,96625.66
2024-12-21 13:00:00,97109.78,97465.61,97064.23,97371.01
2024-12-21 12:45:00,97489.81,97654.32,97072.75,97111.56
2024-12-21 12:30:00,97828.4,97828.41,97451.57,97484.94
2024-12-21 12:15:00,97891.25,98182.37,97812.88,97828.41
2024-12-21 12:00:00,98229.54,98260.09,97657.26,97888.55
2024-12-21 11:45:00,98304.46,98381.4,98115.64,98229.54
2024-12-21 11:30:00,97866.13,98313.28,97777.87,98304.46
2024-12-21 11:15:00,98066.55,98195.18,97755.98,97866.12
2024-12-21 11:00:00,98097.03,98204.81,98015.67,98066.56
2024-12-21 10:45:00,98212.02,98243.42,98007.33,98102.3
2024-12-21 10:30:00,98529.29,98550.67,98109.78,98212.01
2024-12-21 10:15:00,98552.54,98622.47,98362.96,98529.29
2024-12-21 10:00:00,98534.55,98632.96,98390.82,98552.54
2024-12-21 09:45:00,98358.48,98587.23,98260.92,98534.54
2024-12-21 09:30:00,98414.87,98557.33,98300.98,98360.34
2024-12-21 09:15:00,98434.34,98509.11,98290.95,98414.87
2024-12-21 09:00:00,98619.66,98653.65,98301.12,98434.33
2024-12-21 08:45:00,98445.05,98687.82,98437.9,98619.66
2024-12-21 08:30:00,98560.06,98683.24,98429.34,98443.16
2024-12-21 08:15:00,98972.87,98983.34,98559.32,98560.05
2024-12-21 08:00:00,98988.58,99160.26,98691.1,98977.84
2024-12-21 07:45:00,99487.64,99596.57,98971.72,98988.58
2024-12-21 07:30:00,98900,99522.47,98836.22,99487.64
2024-12-21 07:15:00,98637.77,98900.1,98596.5,98900.08
2024-12-21 07:00:00,98674.75,98692.32,98429.6,98637.75
2024-12-21 06:45:00,98475.54,98681,98464.45,98674.76
2024-12-21 06:30:00,98366.14,98547.1,98281.27,98475.55
2024-12-21 06:15:00,98757.9,98763.95,98277.43,98366.15
2024-12-21 06:00:00,98641.66,98787,98377.05,98757.89
2024-12-21 05:45:00,97869.39,98646.17,97869.38,98641.67
2024-12-21 05:30:00,97560.43,97877.77,97476.41,97872.24
2024-12-21 05:15:00,97695.39,97695.39,97505.85,97560.43
2024-12-21 05:00:00,97522.56,97699.99,97472.22,97695.4
2024-12-21 04:45:00,97498.24,97586.45,97405.65,97522.56
2024-12-21 04:30:00,97377.84,97527.52,97376.89,97498.25
2024-12-21 04:15:00,97435.68,97500,97337.24,97375.49
2024-12-21 04:00:00,97442.01,97542.77,97321.62,97435.67
2024-12-21 03:45:00,97230.39,97449.27,97208.34,97448.37
2024-12-21 03:30:00,97333.28,97416.64,97187.23,97230.39
2024-12-21 03:15:00,97294.71,97388.55,97261,97333.28
2024-12-21 03:00:00,97357.32,97402.33,97225.34,97294.71
2024-12-21 02:45:00,97491.63,97550.36,97326.46,97357.32
2024-12-21 02:30:00,97368.54,97587.16,97317.7,97491.62
2024-12-21 02:15:00,97265.07,97497,97194.64,97368.53
2024-12-21 02:00:00,97306.47,97344.93,97143.56,97257.9
2024-12-21 01:45:00,97344.58,97456.59,97257.7,97306.47
2024-12-21 01:30:00,97438.08,97460.92,97163,97344.58
2024-12-21 01:15:00,97551.75,97635.65,97257.82,97438.08
2024-12-21 01:00:00,97485.53,97612.85,97396.05,97549.6
2024-12-21 00:45:00,97243.76,97652.39,97221.21,97483.31
2024-12-21 00:30:00,97189.54,97440.93,97159.78,97244.12
2024-12-21 00:15:00,97380.34,97466.26,97163.57,97189.54
2024-12-21 00:00:00,97762.75,97790.91,97311.01,97387.03
2024-12-20 23:45:00,97482.47,97776.9,97427.79,97765
2024-12-20 23:30:00,97739.66,97742,97417.95,97482.47
2024-12-20 23:15:00,97569.54,97750,97413.06,97734.49
2024-12-20 23:00:00,97413.52,97613.31,97329.89,97569.53
2024-12-20 22:45:00,97068.16,97460.14,97024.92,97413.52
2024-12-20 22:30:00,97095.21,97143.14,96858.19,97068.15
2024-12-20 22:15:00,96703.77,97216.66,96635.3,97095.21
2024-12-20 22:00:00,96560.16,96862.83,96379.99,96717.45
2024-12-20 21:45:00,96344.64,96590,96189.32,96554.68
2024-12-20 21:30:00,96106.57,96396.74,96076.22,96344.64
2024-12-20 21:15:00,95515.94,96161.65,95510.55,96099.45
2024-12-20 21:00:00,96362.56,96568.15,95369.99,95515.95
2024-12-20 20:45:00,96642.5,96888.77,96304.97,96362.57
2024-12-20 20:30:00,97063.14,97114.22,96504.74,96642.51
2024-12-20 20:15:00,97154.17,97206.49,96809.14,97062.47
2024-12-20 20:00:00,97089.69,97208.58,96825.83,97159.51
2024-12-20 19:45:00,97219.07,97452.8,97017.83,97088.23
2024-12-20 19:30:00,97560.38,97734.02,97194.85,97219.06
2024-12-20 19:15:00,97055.87,97692.31,97032.56,97563.29
2024-12-20 19:00:00,96958.16,97116.19,96800.02,97058.61
2024-12-20 18:45:00,97007.83,97250,96840.29,96958.16
2024-12-20 18:30:00,96776.04,97161.67,96575.27,97007.82
2024-12-20 18:15:00,96911.56,96914.02,96572.76,96785.17
2024-12-20 18:00:00,97171.2,97276.88,96767.76,96913.89
2024-12-20 17:45:00,97155.11,97348.63,96813.46,97167.62
2024-12-20 17:30:00,97248.43,97295.1,96890.62,97166.67
2024-12-20 17:15:00,96944.09,97273.53,96730.5,97248.43
2024-12-20 17:00:00,96694.01,96968.59,96384.28,96954.52
2024-12-20 16:45:00,97410.29,97457.97,96253.33,96700.43
2024-12-20 16:30:00,97357.17,97594.46,97019.22,97417.93
2024-12-20 16:15:00,97444.01,97657.95,97234.32,97346.98
2024-12-20 16:00:00,96927.88,97481.1,96726.27,97444.01
2024-12-20 15:45:00,97147.02,97484.47,96812.28,96921.09
2024-12-20 15:30:00,96992.39,97241.76,96704.05,97147.02
2024-12-20 15:15:00,96244.65,97073.72,96166.41,97003.32
2024-12-20 15:00:00,95537.97,96258.38,95502.66,96244.65
2024-12-20 14:45:00,95880.37,95907.52,95010.48,95538.06
2024-12-20 14:30:00,95118.13,96119.16,94937.02,95880.36
2024-12-20 14:15:00,95080.9,95403.98,94777,95119.95
2024-12-20 14:00:00,95123.41,95123.41,94643.07,95080.9
2024-12-20 13:45:00,95365.4,95709.24,94945.9,95118.8
2024-12-20 13:30:00,93721.74,95500,93711.33,95365.14
2024-12-20 13:15:00,93998.66,94060.14,93475.69,93720.93
2024-12-20 13:00:00,93806.47,94164.41,93597.18,93982.99
2024-12-20 12:45:00,93656.08,94143.57,93631.84,93807.67
2024-12-20 12:30:00,93528.95,93793.58,93369.61,93660.02
2024-12-20 12:15:00,92412.94,93679.51,92115.66,93526.23
2024-12-20 12:00:00,92573.24,92908.21,92169.5,92395.92
2024-12-20 11:45:00,92995.96,93263.33,92500,92576.31
2024-12-20 11:30:00,93492.02,93551.83,92567.17,93006.51
2024-12-20 11:15:00,93933.83,94180.3,93100,93492.02
2024-12-20 11:00:00,94231.44,94500,93929.61,93936.86
2024-12-20 10:45:00,94821.47,94915.75,94165.02,94231.44
2024-12-20 10:30:00,94549,94957.26,94211.11,94821.46
2024-12-20 10:15:00,93932.15,94857.08,93899.34,94549.01
2024-12-20 10:00:00,94685.18,94839.38,93848.84,93919.58
2024-12-20 09:45:00,95025.01,95146.74,94560,94685.18
2024-12-20 09:30:00,95063.95,95593.41,95000.19,95025.01
2024-12-20 09:15:00,94963.53,95562.99,94923.1,95080.43
2024-12-20 09:00:00,95362.01,95614.51,94881.78,94963.54
2024-12-20 08:45:00,95946.63,96017.55,95180.14,95363.79
2024-12-20 08:30:00,96539.33,96704.68,95738.85,95941.14
2024-12-20 08:15:00,97004.5,97036.92,96499.68,96528
2024-12-20 08:00:00,97713.81,97764.73,96906.15,97004.49
2024-12-20 07:45:00,97956.26,98001.89,97540.65,97713.82
2024-12-20 07:30:00,97959.46,98131.64,97828.85,97957.11
2024-12-20 07:15:00,97924.1,98032.28,97785.67,97959.47
2024-12-20 07:00:00,97177.94,98132.47,97177.76,97931.46
2024-12-20 06:45:00,96456.02,97179.49,96368.15,97179.49
2024-12-20 06:30:00,96616.74,96734.63,96300,96456.08
2024-12-20 06:15:00,96812.71,97216.29,96567.61,96614.13
2024-12-20 06:00:00,96645.89,96957.42,96614.27,96812.71
2024-12-20 05:45:00,97061.76,97070.52,96580.95,96645.9
2024-12-20 05:30:00,96880.04,97173.64,96823.54,97061.76
2024-12-20 05:15:00,97184.49,97321.41,96873.87,96880.04
2024-12-20 05:00:00,97217.12,97414.22,97153.03,97184.5
2024-12-20 04:45:00,97624.4,97710.35,97183.99,97212.4
2024-12-20 04:30:00,97679.63,97749.85,97480.44,97627.12
2024-12-20 04:15:00,96924.66,97688.25,96760.4,97688.15
2024-12-20 04:00:00,97018.54,97214.61,96839.56,96933.3
2024-12-20 03:45:00,96952.2,97118.99,96866.73,97018.55
2024-12-20 03:30:00,97431.95,97485.95,96922.5,96945.15
2024-12-20 03:15:00,97307.62,97692.31,97286.99,97443.9
2024-12-20 03:00:00,97518.66,97580.65,97214.58,97307.62
2024-12-20 02:45:00,97421.55,97615.02,97217,97511.01
2024-12-20 02:30:00,97054.32,97427.06,96959.19,97421.56
2024-12-20 02:15:00,96619.99,97109.61,96353.69,97050.49
2024-12-20 02:00:00,96219.98,96665.48,95830.22,96619.99
2024-12-20 01:45:00,96397.68,96940.04,96048.43,96212.46
2024-12-20 01:30:00,96955.51,97345.53,96190.31,96390.63
2024-12-20 01:15:00,96857.34,97245.45,96595.01,96953.49
2024-12-20 01:00:00,97148.55,97436.2,96814.37,96858.35
2024-12-20 00:45:00,97443.82,97557.87,97000,97148.55
2024-12-20 00:30:00,96726.61,97469.05,96546.24,97443.83
2024-12-20 00:15:00,97404.69,97445.54,96682.51,96726.61
2024-12-20 00:00:00,97372.2,97737.81,97300.01,97411.78
2024-12-19 23:45:00,97939.13,98098,97365.63,97372.21
2024-12-19 23:30:00,97765.36,97977.55,97346.76,97941.55
2024-12-19 23:15:00,97852.18,97883.56,97362.28,97765.36
2024-12-19 23:00:00,98290.34,98290.34,97637.5,97852.17
2024-12-19 22:45:00,97661.18,98333.84,97591.7,98289.14
2024-12-19 22:30:00,97653.09,97663.99,97296.81,97658.68
2024-12-19 22:15:00,97272.93,97845.33,97217.27,97652.47
2024-12-19 22:00:00,97311.73,97521.95,97113.94,97273
2024-12-19 21:45:00,97753.52,97783.22,97280,97316.99
2024-12-19 21:30:00,97407.23,97967.32,97250.05,97752.18
2024-12-19 21:15:00,96812.52,97875.01,96647.03,97407.23
2024-12-19 21:00:00,96248.97,97095.06,95690,96815.73
2024-12-19 20:45:00,96771.92,97186.4,96154.01,96243.93
2024-12-19 20:30:00,96447.1,96887.33,95622.23,96772.86
2024-12-19 20:15:00,95834.06,97034.51,95578.83,96458.26
2024-12-19 20:00:00,97095.19,97174.07,95539.67,95832.35
2024-12-19 19:45:00,96790.79,97134.24,96125.72,97095.49
2024-12-19 19:30:00,98020.92,98079.15,96600,96796
2024-12-19 19:15:00,98588.94,98588.94,97979.81,98020.95
2024-12-19 19:00:00,98809.34,98966.33,98564.71,98595.76
2024-12-19 18:45:00,98109.81,98844.9,97961.06,98812.04
2024-12-19 18:30:00,98281.22,98661.73,97767.7,98109.82
2024-12-19 18:15:00,97847.47,98300,96747.57,98283.4
2024-12-19 18:00:00,98686.86,98723.18,97560.01,97857.38
2024-12-19 17:45:00,98628.55,98998.89,97279,98678.99
2024-12-19 17:30:00,99419.84,99467.05,98618.22,98618.22
2024-12-19 17:15:00,100208.36,100249.97,99382.52,99412.98
2024-12-19 17:00:00,100619.62,100656.33,100194.07,100211.63
2024-12-19 16:45:00,101017.42,101021.03,100435.83,100603.47
2024-12-19 16:30:00,100425.9,101121.97,100300,101009.07
2024-12-19 16:15:00,99977.16,100595.77,99858.52,100428.44
2024-12-19 16:00:00,100586.36,100634.65,99783.31,99977.15
2024-12-19 15:45:00,100155.25,100691.01,99866.01,100601.18
2024-12-19 15:30:00,99849.22,100233.2,99396.74,100157.42
2024-12-19 15:15:00,100781,100792.65,99548.81,99845.56
2024-12-19 15:00:00,100897.22,101026.63,100300,100771.01
2024-12-19 14:45:00,101657.68,101730.24,100681.29,100903.48
2024-12-19 14:30:00,102360.29,102796.22,101605.57,101667.4
2024-12-19 14:15:00,102208.7,102395.3,102155.61,102360.29
2024-12-19 14:00:00,101901.25,102400,101901.25,102206.75
2024-12-19 13:45:00,101744.92,101993.88,101738.22,101901.26
2024-12-19 13:30:00,102111.49,102142.88,101604.19,101744.91
2024-12-19 13:15:00,102082.92,102124.87,101869.1,102121.52
2024-12-19 13:00:00,101932.23,102149.98,101861.37,102082.93
2024-12-19 12:45:00,101994.99,102050.18,101814.2,101932.22
2024-12-19 12:30:00,102307.14,102307.14,101971.41,101994.98
2024-12-19 12:15:00,102412.71,102438.08,102205.05,102307.14
2024-12-19 12:00:00,102400,102511.52,102196.12,102412.72
2024-12-19 11:45:00,102161.78,102400,102138.8,102399.57
2024-12-19 11:30:00,102390.8,102404.5,102121.31,102161.79
2024-12-19 11:15:00,102244.3,102458.18,102244.3,102390.8
2024-12-19 11:00:00,102361.09,102436.39,102225.7,102244.3
2024-12-19 10:45:00,102429.67,102568.87,102348.91,102367.92
2024-12-19 10:30:00,102034.03,102439.86,102031.65,102429.99
2024-12-19 10:15:00,101787.38,102185.21,101782,102034.02
2024-12-19 10:00:00,101753,101838.82,101692.15,101783.07
2024-12-19 09:45:00,101686.43,101780.55,101636.96,101756.22
2024-12-19 09:30:00,101570.57,101801.26,101556.19,101686.44
2024-12-19 09:15:00,101763.02,101847,101494.64,101570.57
2024-12-19 09:00:00,101607.53,101771.48,101581.96,101763.02
2024-12-19 08:45:00,101586.82,101796.17,101570.9,101607.53
2024-12-19 08:30:00,101697.87,101750,101490.64,101586.82
2024-12-19 08:15:00,101336.84,101713.44,101325.22,101697.87
2024-12-19 08:00:00,101607.21,101620.05,101323.55,101323.55
2024-12-19 07:45:00,101565.6,101691.44,101449.72,101607.22
2024-12-19 07:30:00,101489.62,101637.78,101360.23,101557.77
2024-12-19 07:15:00,101154.47,101525.66,101145.44,101478.02
2024-12-19 07:00:00,101126.68,101250.24,101064.31,101144.56
2024-12-19 06:45:00,101230.81,101316.52,101126,101126.67
2024-12-19 06:30:00,100975.39,101335.18,100975.39,101230.81
2024-12-19 06:15:00,101078.47,101129.31,100942.93,100975.4
2024-12-19 06:00:00,101236.12,101307.91,100989.37,101077.04
2024-12-19 05:45:00,101276.97,101350.93,101190.65,101236.11
2024-12-19 05:30:00,101057.49,101362.81,101027.8,101277.27
2024-12-19 05:15:00,101136.77,101314.21,101000.8,101057.5
2024-12-19 05:00:00,100617.38,101187.11,100614.31,101136.77
2024-12-19 04:45:00,100833.78,100897.9,100586.78,100617.46
2024-12-19 04:30:00,100972.01,101083.69,100816.07,100828.2
2024-12-19 04:15:00,101014.58,101014.59,100809.6,100972
2024-12-19 04:00:00,101111.24,101166.39,100921.46,101014.58
2024-12-19 03:45:00,100978.9,101215.72,100885.19,101114.89
2024-12-19 03:30:00,100811.44,101240.48,100800,100978.86
2024-12-19 03:15:00,101010.79,101076.62,100612.21,100811.44
2024-12-19 03:00:00,100451.61,101010.79,100364.66,101010.79
2024-12-19 02:45:00,99260.91,100451.63,99067.27,100451.62
2024-12-19 02:30:00,98840.18,99530.47,98821.53,99260.02
2024-12-19 02:15:00,99070.55,99795.47,98698.56,98851.39
2024-12-19 02:00:00,99680.4,99980,98699.99,99064.8
2024-12-19 01:45:00,100149.84,100333.95,99500,99691.11
2024-12-19 01:30:00,100504.78,100552.04,100086.49,100144.26
2024-12-19 01:15:00,100500.32,100834,100484.48,100487.07
2024-12-19 01:00:00,100751.15,100808.88,100300.01,100492.2
2024-12-19 00:45:00,100340.39,100744.42,100317.71,100744.42
2024-12-19 00:30:00,100843.63,100892.49,100303.03,100340.15
2024-12-19 00:15:00,100724.91,100930.06,100594.24,100841.16
2024-12-19 00:00:00,100148.6,100780,100068.2,100729.2
2024-12-18 23:45:00,100548.21,100633.17,99939.82,100150.73
2024-12-18 23:30:00,100855.08,100895.06,100500,100546.94
2024-12-18 23:15:00,100570.86,100916.2,100171.5,100855.07
2024-12-18 23:00:00,101136.28,101161.68,100442.06,100567.25
2024-12-18 22:45:00,100806.55,101244.44,100750,101126.88
2024-12-18 22:30:00,101088.26,101494.67,100806.42,100806.42
2024-12-18 22:15:00,100771.06,101219.54,100623.06,101088.42
2024-12-18 22:00:00,100944.26,100996.74,100582.84,100758.99
2024-12-18 21:45:00,101349.1,101402.1,100912.37,100938.41
2024-12-18 21:30:00,101150.19,101666.36,101030.12,101349.1
2024-12-18 21:15:00,101258.47,101319.96,100857.03,101150.19
2024-12-18 21:00:00,100676.44,101293.99,100386.63,101293.99
2024-12-18 20:45:00,100151.98,101812.23,100080,100699.83
2024-12-18 20:30:00,101534.53,101739.47,100111,100151.98
2024-12-18 20:15:00,101921.88,102119.58,101250,101543.43
2024-12-18 20:00:00,102735.19,102913.69,100669.5,101922
2024-12-18 19:45:00,103586.02,103613.08,102719.82,102735.19
2024-12-18 19:30:00,103691.3,104037.41,103511.91,103586.02
2024-12-18 19:15:00,103834.24,104063.25,103250,103675.01
2024-12-18 19:00:00,104775.14,104795.78,103386.82,103836.16
2024-12-18 18:45:00,104167.96,104835.29,104109.06,104775.14
2024-12-18 18:30:00,104663.85,104811.99,104135.96,104167.97
2024-12-18 18:15:00,104882.71,104984.01,104608.28,104653.02
2024-12-18 18:00:00,104638.22,104950.06,104553.56,104882.71
2024-12-18 17:45:00,104599.45,104764.41,104521.97,104646.29
2024-12-18 17:30:00,104312.76,104816.46,104281.97,104598.89
2024-12-18 17:15:00,104226,104406.64,104202.14,104317.59
2024-12-18 17:00:00,104171.38,104278.31,103843.28,104225.99
2024-12-18 16:45:00,104124.95,104257.12,103960.9,104169.69
2024-12-18 16:30:00,103734.45,104194.94,103672.18,104124.94
2024-12-18 16:15:00,103871.56,103871.6,103370.11,103734.45
2024-12-18 16:00:00,104405.55,104461.32,103822.38,103871.56
2024-12-18 15:45:00,104364.92,104564.6,104220.55,104405.56
2024-12-18 15:30:00,104112.73,104498.06,103971.96,104362.1
2024-12-18 15:15:00,104085.01,104286.02,103870.56,104106.79
2024-12-18 15:00:00,104003.74,104097.66,103626,104085
2024-12-18 14:45:00,104484.04,104655.84,103861.16,104000.12
2024-12-18 14:30:00,104702.73,104734.08,103846.15,104484.04
2024-12-18 14:15:00,104479.51,104839.46,104416.21,104702.74
2024-12-18 14:00:00,104557.92,104712.66,104422.8,104479.52
2024-12-18 13:45:00,104758.29,104842.64,104508.23,104557.92
2024-12-18 13:30:00,105034.7,105034.7,104758.28,104758.29
2024-12-18 13:15:00,104967.32,105235.53,104952.13,105034.7
2024-12-18 13:00:00,104893.04,105021.86,104712.02,104967.32
2024-12-18 12:45:00,104903.19,105059.62,104667.62,104881.27
2024-12-18 12:30:00,104907.11,104956.65,104681.04,104903.17
2024-12-18 12:15:00,105276.64,105331.5,104899.9,104909
2024-12-18 12:00:00,104992.26,105294.24,104903,105272.92
2024-12-18 11:45:00,104862.36,105009.83,104690.03,104994.69
2024-12-18 11:30:00,104710.44,104963.87,104660.77,104862.36
2024-12-18 11:15:00,104638.16,104768,104565.11,104710.44
2024-12-18 11:00:00,104507.14,104706.91,104472.21,104638.16
2024-12-18 10:45:00,104482.84,104628,104410.06,104507.15
2024-12-18 10:30:00,104262.31,104488.65,104170.55,104488.65
2024-12-18 10:15:00,104190.08,104263.96,104032.17,104262.25
2024-12-18 10:00:00,104013.85,104316.87,103952.31,104190.07
2024-12-18 09:45:00,104120.61,104180.87,104005.67,104013.86
2024-12-18 09:30:00,104259.97,104292.87,104105.25,104120.61
2024-12-18 09:15:00,104260.45,104390,104172.44,104259.98
2024-12-18 09:00:00,103773.42,104266.24,103766.58,104260.45
2024-12-18 08:45:00,103809.24,103913.87,103709.29,103770.06
2024-12-18 08:30:00,103934.98,104071.14,103798.87,103809.24
2024-12-18 08:15:00,104212.71,104212.72,103880.89,103934.97
2024-12-18 08:00:00,104237.52,104373.79,104081.16,104212.72
2024-12-18 07:45:00,104179.1,104308.77,104112.65,104237.52
2024-12-18 07:30:00,104140.24,104182.88,103930.3,104179.1
2024-12-18 07:15:00,104193.94,104243.51,104088.28,104136.21
2024-12-18 07:00:00,103764.63,104205.92,103684.75,104193.95
2024-12-18 06:45:00,103600.01,103782.52,103125,103764.64
2024-12-18 06:30:00,103936.52,103944.3,103600.01,103600.01
2024-12-18 06:15:00,103771.29,104019.25,103643.78,103937.47
2024-12-18 06:00:00,103564.16,103906.84,103475.54,103771.28
2024-12-18 05:45:00,103764.46,103874.43,103256,103560.42
2024-12-18 05:30:00,104026.2,104113.7,103645.6,103764.46
2024-12-18 05:15:00,103697.64,104122.12,103634.57,104026.2
2024-12-18 05:00:00,103862.27,103937.46,103560,103697.64
2024-12-18 04:45:00,104047.68,104093.81,103559.99,103865.5
2024-12-18 04:30:00,104037.91,104079.03,103584.35,104046.84
2024-12-18 04:15:00,104294.72,104443.91,103694.63,104034.48
2024-12-18 04:00:00,104746.89,104752.55,104296.14,104296.14
2024-12-18 03:45:00,104640.28,104902.82,104575.13,104755.3
2024-12-18 03:30:00,104905.96,105104.67,104614.94,104640.28
2024-12-18 03:15:00,104828.26,105016.07,104800.11,104905.97
2024-12-18 03:00:00,105308.37,105331.6,104800.09,104828.26
